Station,BCI,DateTimeOriginal,Date,Time,Species,Month,TimeStamp,TimePeriod,Area
E05,2,9/2/2018 23:54,9/2/2018,23:54:26,Deer - Doe,9,9/2/2018 23:54,Post,Inside
E05,3,9/2/2018 5:31,9/2/2018,5:31:26,Deer - Doe,9,9/2/2018 5:31,Post,Inside
E05,3,9/2/2018 7:24,9/2/2018,7:24:47,Deer - Doe,9,9/2/2018 7:24,Post,Inside
E05,3,9/2/2018 18:45,9/2/2018,18:45:59,Deer - Doe,9,9/2/2018 18:45,Post,Inside
E05,3,9/2/2018 23:54,9/2/2018,23:54:31,Deer - Doe,9,9/2/2018 23:54,Post,Inside
E05,4,9/2/2018 5:31,9/2/2018,5:31:34,Deer - Doe,9,9/2/2018 5:31,Post,Inside
C03,4,9/3/2018 8:28,9/3/2018,8:28:42,Deer - Doe,9,9/3/2018 8:28,Post,Inside
D06,3,9/3/2018 9:16,9/3/2018,9:16:43,Deer - Doe,9,9/3/2018 9:16,Post,Inside
E05,2,9/3/2018 16:12,9/3/2018,16:12:22,Deer - Doe,9,9/3/2018 16:12,Post,Inside
E05,3,9/3/2018 1:20,9/3/2018,1:20:33,Deer - Doe,9,9/3/2018 1:20,Post,Inside
E05,3,9/3/2018 16:12,9/3/2018,16:12:42,Deer - Doe,9,9/3/2018 16:12,Post,Inside
E05,3,9/3/2018 18:18,9/3/2018,18:18:27,Deer - Doe,9,9/3/2018 18:18,Post,Inside
E05,4,9/3/2018 1:21,9/3/2018,1:21:03,Deer - Doe,9,9/3/2018 1:21,Post,Inside
E11,5,9/3/2018 22:20,9/3/2018,22:20:16,Deer - Buck,9,9/3/2018 22:20,Post,Inside
F08,3,9/3/2018 10:17,9/3/2018,10:17:13,Deer - Doe,9,9/3/2018 10:17,Post,Inside
F10,3,9/3/2018 16:37,9/3/2018,16:37:36,Deer - Buck,9,9/3/2018 16:37,Post,Inside
F10,3,9/3/2018 16:37,9/3/2018,16:37:36,Deer - Doe,9,9/3/2018 16:37,Post,Inside
E05,4,9/4/2018 17:12,9/4/2018,17:12:03,Deer - Doe,9,9/4/2018 17:12,Post,Inside
E07,3,9/4/2018 18:20,9/4/2018,18:20:06,Deer - Doe,9,9/4/2018 18:20,Post,Inside
E11,4,9/4/2018 15:46,9/4/2018,15:46:49,Deer - Buck,9,9/4/2018 15:46,Post,Inside
E11,2,9/4/2018 14:17,9/4/2018,14:17:22,Deer - Doe,9,9/4/2018 14:17,Post,Inside
G09,3,9/4/2018 21:41,9/4/2018,21:41:08,Deer - Doe,9,9/4/2018 21:41,Post,Inside
B02,1,9/5/2018 1:09,9/5/2018,1:09:34,Deer - Doe,9,9/5/2018 1:09,Post,Inside
E05,2,9/5/2018 8:45,9/5/2018,8:45:11,Deer - Doe,9,9/5/2018 8:45,Post,Inside
E05,3,9/5/2018 8:40,9/5/2018,8:40:28,Deer - Doe,9,9/5/2018 8:40,Post,Inside
E05,4,9/5/2018 8:40,9/5/2018,8:40:01,Deer - Doe,9,9/5/2018 8:40,Post,Inside
E09,1,9/5/2018 13:36,9/5/2018,13:36:11,Deer - Doe,9,9/5/2018 13:36,Post,Inside
G11,2,9/5/2018 19:01,9/5/2018,19:01:37,Deer - Doe,9,9/5/2018 19:01,Post,Inside
C03,3,9/6/2018 14:45,9/6/2018,14:45:56,Deer - Doe,9,9/6/2018 14:45,Post,Inside
C03,3,9/6/2018 23:24,9/6/2018,23:24:39,Deer - Doe,9,9/6/2018 23:24,Post,Inside
E05,3,9/6/2018 10:17,9/6/2018,10:17:08,Deer - Doe,9,9/6/2018 10:17,Post,Inside
E09,1,9/6/2018 1:04,9/6/2018,1:04:53,Deer - Doe,9,9/6/2018 1:04,Post,Inside
F10,3,9/6/2018 9:06,9/6/2018,9:06:31,Deer - Buck,9,9/6/2018 9:06,Post,Inside
F10,3,9/6/2018 9:06,9/6/2018,9:06:31,Deer - Doe,9,9/6/2018 9:06,Post,Inside
C03,3,9/7/2018 7:51,9/7/2018,7:51:44,Deer - Doe,9,9/7/2018 7:51,Post,Inside
E09,3,9/7/2018 1:45,9/7/2018,1:45:08,Deer - Doe,9,9/7/2018 1:45,Post,Inside
B02,1,9/8/2018 0:02,9/8/2018,0:02:03,Deer - Doe,9,9/8/2018 0:02,Post,Inside
E05,5,9/8/2018 0:21,9/8/2018,0:21:00,Deer - Buck,9,9/8/2018 0:21,Post,Inside
E09,0,9/8/2018 8:00,9/8/2018,8:00:01,Deer - Doe,9,9/8/2018 8:00,Post,Inside
C09,3,9/9/2018 0:31,9/9/2018,0:31:44,Deer - Doe,9,9/9/2018 0:31,Post,Inside
F06,3,9/9/2018 6:31,9/9/2018,6:31:23,Deer - Doe,9,9/9/2018 6:31,Post,Inside
C03,3,9/10/2018 0:22,9/10/2018,0:22:36,Deer - Doe,9,9/10/2018 0:22,Post,Inside
C03,4,9/10/2018 6:48,9/10/2018,6:48:29,Deer - Doe,9,9/10/2018 6:48,Post,Inside
C09,3,9/10/2018 23:58,9/10/2018,23:58:20,Deer - Doe,9,9/10/2018 23:58,Post,Inside
C03,3,9/11/2018 14:06,9/11/2018,14:06:55,Deer - Doe,9,9/11/2018 14:06,Post,Inside
E05,5,9/11/2018 12:08,9/11/2018,12:08:26,Deer - Buck,9,9/11/2018 12:08,Post,Inside
E05,3,9/11/2018 10:34,9/11/2018,10:34:17,Deer - Doe,9,9/11/2018 10:34,Post,Inside
E09,0,9/11/2018 1:22,9/11/2018,1:22:37,Deer - Doe,9,9/11/2018 1:22,Post,Inside
G11,4,9/11/2018 5:02,9/11/2018,5:02:55,Deer - Buck,9,9/11/2018 5:02,Post,Inside
C03,3,9/12/2018 13:49,9/12/2018,13:49:05,Deer - Doe,9,9/12/2018 13:49,Post,Inside
G09,2,9/12/2018 23:18,9/12/2018,23:18:24,Deer - Doe,9,9/12/2018 23:18,Post,Inside
B02,3,9/14/2018 16:33,9/14/2018,16:33:44,Deer - Buck,9,9/14/2018 16:33,Post,Inside
E05,3,9/14/2018 7:14,9/14/2018,7:14:09,Deer - Doe,9,9/14/2018 7:14,Post,Inside
E05,3,9/14/2018 17:45,9/14/2018,17:45:31,Deer - Doe,9,9/14/2018 17:45,Post,Inside
E05,4,9/14/2018 19:50,9/14/2018,19:50:55,Deer - Doe,9,9/14/2018 19:50,Post,Inside
C03,3,9/15/2018 4:15,9/15/2018,4:15:58,Deer - Doe,9,9/15/2018 4:15,Post,Inside
C03,3,9/15/2018 23:13,9/15/2018,23:13:50,Deer - Doe,9,9/15/2018 23:13,Post,Inside
E05,2,9/15/2018 10:21,9/15/2018,10:21:02,Deer - Doe,9,9/15/2018 10:21,Post,Inside
E09,1,9/15/2018 10:28,9/15/2018,10:28:46,Deer - Doe,9,9/15/2018 10:28,Post,Inside
B02,2,9/16/2018 18:28,9/16/2018,18:28:44,Deer - Doe,9,9/16/2018 18:28,Post,Inside
C03,3,9/16/2018 11:38,9/16/2018,11:38:59,Deer - Doe,9,9/16/2018 11:38,Post,Inside
C03,4,9/16/2018 9:23,9/16/2018,9:23:54,Deer - Doe,9,9/16/2018 9:23,Post,Inside
C03,4,9/16/2018 11:38,9/16/2018,11:38:28,Deer - Doe,9,9/16/2018 11:38,Post,Inside
E05,2,9/16/2018 9:36,9/16/2018,9:36:47,Deer - Doe,9,9/16/2018 9:36,Post,Inside
G09,2,9/16/2018 6:13,9/16/2018,6:13:59,Deer - Doe,9,9/16/2018 6:13,Post,Inside
B02,2,9/17/2018 20:57,9/17/2018,20:57:48,Deer - Buck,9,9/17/2018 20:57,Post,Inside
E05,3,9/17/2018 10:27,9/17/2018,10:27:28,Deer - Buck,9,9/17/2018 10:27,Post,Inside
E05,3,9/17/2018 13:28,9/17/2018,13:28:26,Deer - Doe,9,9/17/2018 13:28,Post,Inside
E05,3,9/17/2018 23:54,9/17/2018,23:54:18,Deer - Doe,9,9/17/2018 23:54,Post,Inside
E05,4,9/17/2018 13:28,9/17/2018,13:28:36,Deer - Doe,9,9/17/2018 13:28,Post,Inside
E05,4,9/17/2018 23:54,9/17/2018,23:54:27,Deer - Doe,9,9/17/2018 23:54,Post,Inside
F08,3,9/17/2018 10:31,9/17/2018,10:31:20,Deer - Doe,9,9/17/2018 10:31,Post,Inside
E05,4,9/18/2018 3:07,9/18/2018,3:07:56,Deer - Doe,9,9/18/2018 3:07,Post,Inside
E05,3,9/19/2018 7:06,9/19/2018,7:06:44,Deer - Buck,9,9/19/2018 7:06,Post,Inside
E05,3,9/19/2018 0:04,9/19/2018,0:04:52,Deer - Doe,9,9/19/2018 0:04,Post,Inside
C03,4,9/20/2018 4:39,9/20/2018,4:39:06,Deer - Buck,9,9/20/2018 4:39,Post,Inside
C03,2,9/20/2018 3:32,9/20/2018,3:32:14,Deer - Doe,9,9/20/2018 3:32,Post,Inside
E05,4,9/20/2018 0:49,9/20/2018,0:49:59,Deer - Doe,9,9/20/2018 0:49,Post,Inside
E05,4,9/20/2018 6:19,9/20/2018,6:19:39,Deer - Doe,9,9/20/2018 6:19,Post,Inside
E05,4,9/20/2018 20:45,9/20/2018,20:45:02,Deer - Doe,9,9/20/2018 20:45,Post,Inside
F08,3,9/20/2018 7:58,9/20/2018,7:58:30,Deer - Doe,9,9/20/2018 7:58,Post,Inside
E05,5,9/21/2018 19:43,9/21/2018,19:43:58,Deer - Buck,9,9/21/2018 19:43,Post,Inside
E05,3,9/21/2018 2:51,9/21/2018,2:51:41,Deer - Doe,9,9/21/2018 2:51,Post,Inside
E05,4,9/21/2018 2:52,9/21/2018,2:52:20,Deer - Doe,9,9/21/2018 2:52,Post,Inside
E05,4,9/21/2018 19:43,9/21/2018,19:43:02,Deer - Doe,9,9/21/2018 19:43,Post,Inside
E05,4,9/21/2018 23:18,9/21/2018,23:18:51,Deer - Doe,9,9/21/2018 23:18,Post,Inside
F08,2,9/21/2018 6:35,9/21/2018,6:35:53,Deer - Doe,9,9/21/2018 6:35,Post,Inside
D06,2,9/22/2018 17:44,9/22/2018,17:44:52,Deer - Doe,9,9/22/2018 17:44,Post,Inside
E05,3,9/22/2018 4:54,9/22/2018,4:54:46,Deer - Buck,9,9/22/2018 4:54,Post,Inside
E05,2,9/22/2018 9:19,9/22/2018,9:19:31,Deer - Doe,9,9/22/2018 9:19,Post,Inside
E05,3,9/22/2018 6:48,9/22/2018,6:48:24,Deer - Doe,9,9/22/2018 6:48,Post,Inside
F08,2,9/22/2018 15:00,9/22/2018,15:00:08,Deer - Doe,9,9/22/2018 15:00,Post,Inside
F08,3,9/22/2018 14:59,9/22/2018,14:59:36,Deer - Doe,9,9/22/2018 14:59,Post,Inside
B02,2,9/23/2018 4:09,9/23/2018,4:09:02,Deer - Doe,9,9/23/2018 4:09,Post,Inside
C03,4,9/23/2018 19:33,9/23/2018,19:33:57,Deer - Buck,9,9/23/2018 19:33,Post,Inside
C03,2,9/23/2018 3:09,9/23/2018,3:09:46,Deer - Doe,9,9/23/2018 3:09,Post,Inside
D06,4,9/23/2018 9:14,9/23/2018,9:14:13,Deer - Doe,9,9/23/2018 9:14,Post,Inside
E05,2,9/23/2018 18:27,9/23/2018,18:27:42,Deer - Doe,9,9/23/2018 18:27,Post,Inside
G09,4,9/23/2018 5:15,9/23/2018,5:15:40,Deer - Buck,9,9/23/2018 5:15,Post,Inside
D06,3,9/24/2018 0:45,9/24/2018,0:45:55,Deer - Doe,9,9/24/2018 0:45,Post,Inside
E05,3,9/24/2018 7:17,9/24/2018,7:17:37,Deer - Doe,9,9/24/2018 7:17,Post,Inside
E09,2,9/24/2018 21:21,9/24/2018,21:21:19,Deer - Doe,9,9/24/2018 21:21,Post,Inside
F08,3,9/24/2018 8:49,9/24/2018,8:49:51,Deer - Doe,9,9/24/2018 8:49,Post,Inside
F10,4,9/24/2018 10:43,9/24/2018,10:43:19,Deer - Buck,9,9/24/2018 10:43,Post,Inside
F10,4,9/24/2018 10:43,9/24/2018,10:43:19,Deer - Doe,9,9/24/2018 10:43,Post,Inside
G11,3,9/24/2018 11:09,9/24/2018,11:09:30,Deer - Doe,9,9/24/2018 11:09,Post,Inside
B02,2,9/25/2018 1:29,9/25/2018,1:29:04,Deer - Doe,9,9/25/2018 1:29,Post,Inside
F08,1,9/25/2018 20:39,9/25/2018,20:39:10,Deer - Doe,9,9/25/2018 20:39,Post,Inside
C03,4,9/26/2018 2:43,9/26/2018,2:43:17,Deer - Buck,9,9/26/2018 2:43,Post,Inside
C09,2,9/26/2018 2:26,9/26/2018,2:26:26,Deer - Doe,9,9/26/2018 2:26,Post,Inside
C09,4,9/26/2018 2:33,9/26/2018,2:33:10,Deer - Doe,9,9/26/2018 2:33,Post,Inside
F08,4,9/26/2018 20:35,9/26/2018,20:35:21,Deer - Buck,9,9/26/2018 20:35,Post,Inside
F08,1,9/26/2018 6:41,9/26/2018,6:41:41,Deer - Doe,9,9/26/2018 6:41,Post,Inside
F08,2,9/26/2018 6:47,9/26/2018,6:47:51,Deer - Doe,9,9/26/2018 6:47,Post,Inside
F08,2,9/26/2018 20:28,9/26/2018,20:28:55,Deer - Doe,9,9/26/2018 20:28,Post,Inside
F08,3,9/26/2018 7:36,9/26/2018,7:36:28,Deer - Doe,9,9/26/2018 7:36,Post,Inside
