NA,X.1,X,Device.Name,AnimalID,Device.ID,Date...Time..GMT.,Date...Time..Local.,Latitude,Longitude,Altitude,Fix.Status,DOP,Temp..C.,Main..V.,Back..V.,Capture_Pasture,TimeStamp,TimeStamp1
711,15719,15719,HRG 40 H1,H1,41735,43308.417,43308.08367,39.0020692,-123.0853589,227.95,3D-V Fix,2.8,20,3.52,3.6,Pepperwood,2018-7-27 3:0:0,7/27/18 3:00
712,15720,15720,HRG 40 H1,H1,41735,43308.45848,43308.12515,39.0018725,-123.08575,183.4,3D-V Fix,5.6,19,3.6,3.6,Pepperwood,2018-7-27 4:0:0,7/27/18 4:00
713,15721,15721,HRG 40 H1,H1,41735,43308.5002,43308.16686,39.0019183,-123.0848828,258.15,3D-V Fix,4.2,18,3.52,3.6,Pepperwood,2018-7-27 5:0:0,7/27/18 5:00
714,15722,15722,HRG 40 H1,H1,41735,43308.542,43308.20867,39.0020656,-123.085455,230.02,3D-V Fix,2,17,3.52,3.6,Pepperwood,2018-7-27 6:0:0,7/27/18 6:00
715,15723,15723,HRG 40 H1,H1,41735,43308.58358,43308.25024,38.9833133,-123.0658292,196.79,3D-V Fix,4,19,3.52,3.6,Pepperwood,2018-7-27 7:0:0,7/27/18 7:00
716,19089,19089,HRG 196 K4,K4,41890,43301.58344,43301.2501,38.9992494,-123.0966025,202.97,3D-V Fix,1.6,16,3.52,3.52,Foster Bio,2018-7-20 7:0:0,7/20/18 7:00
717,19090,19090,HRG 196 K4,K4,41890,43301.62556,43301.29222,38.9994506,-123.0968619,221.47,3D-V Fix,2.2,17,3.52,3.52,Foster Bio,2018-7-20 8:0:0,7/20/18 8:00
718,19091,19091,HRG 196 K4,K4,41890,43301.66701,43301.33368,38.9994239,-123.0969644,220.37,3D-V Fix,1.8,19,3.52,3.52,Foster Bio,2018-7-20 9:0:0,7/20/18 9:00
719,19092,19092,HRG 196 K4,K4,41890,43301.70867,43301.37534,38.9994244,-123.0971947,218.72,3D-V Fix,2.4,22,3.52,3.52,Foster Bio,2018-7-20 10:0:0,7/20/18 10:00
720,19093,19093,HRG 196 K4,K4,41890,43301.75021,43301.41688,38.9998472,-123.0971969,279.93,3D-V Fix,4.6,28,3.52,3.6,Foster Bio,2018-7-20 11:0:0,7/20/18 11:00
721,19094,19094,HRG 196 K4,K4,41890,43301.79201,43301.45868,39.0004167,-123.0976628,211.38,3D-V Fix,3.2,31,3.52,3.52,Foster Bio,2018-7-20 12:0:0,7/20/18 12:00
722,19095,19095,HRG 196 K4,K4,41890,43301.83367,43301.50034,39.0007794,-123.0972044,204.55,3D-V Fix,2,33,3.52,3.6,Foster Bio,2018-7-20 13:0:0,7/20/18 13:00
723,19096,19096,HRG 196 K4,K4,41890,43301.87522,43301.54189,39.0007956,-123.0965483,172.15,3D-V Fix,6,33,3.52,3.6,Foster Bio,2018-7-20 14:0:0,7/20/18 14:00
724,19097,19097,HRG 196 K4,K4,41890,43301.91701,43301.58368,39.0008719,-123.0964994,206.18,3D-V Fix,1.8,34,3.52,3.6,Foster Bio,2018-7-20 15:0:0,7/20/18 15:00
725,19098,19098,HRG 196 K4,K4,41890,43301.95889,43301.62556,39.0007961,-123.096455,202.27,3D-V Fix,2.6,35,3.52,3.6,Foster Bio,2018-7-20 16:0:0,7/20/18 16:00
726,19099,19099,HRG 196 K4,K4,41890,43302.00056,43301.66722,39.0009786,-123.0959006,212.2,3D-V Fix,3.6,36,3.52,3.6,Foster Bio,2018-7-20 17:0:0,7/20/18 17:00
727,19100,19100,HRG 196 K4,K4,41890,43302.04176,43301.70843,39.0007856,-123.0959481,224.39,3D-V Fix,3.6,34,3.6,3.6,Foster Bio,2018-7-20 18:0:0,7/20/18 18:00
728,19101,19101,HRG 196 K4,K4,41890,43302.08368,43301.75035,39.0007989,-123.0958794,211.41,3D-V Fix,2.2,32,3.52,3.6,Foster Bio,2018-7-20 19:0:0,7/20/18 19:00
729,19102,19102,HRG 196 K4,K4,41890,43302.12516,43301.79183,39.0010819,-123.0963217,205.99,3D-V Fix,3.2,29,3.52,3.6,Foster Bio,2018-7-20 20:0:0,7/20/18 20:00
730,19103,19103,HRG 196 K4,K4,41890,43302.16684,43301.83351,38.9997811,-123.0979703,188.87,3D-V Fix,2.4,25,3.52,3.52,Foster Bio,2018-7-20 21:0:0,7/20/18 21:00
731,19104,19104,HRG 196 K4,K4,41890,43302.20868,43301.87535,38.9990139,-123.0964158,206.65,3D-V Fix,2.6,24,3.52,3.52,Foster Bio,2018-7-20 22:0:0,7/20/18 22:00
732,19105,19105,HRG 196 K4,K4,41890,43302.25016,43301.91683,38.9992886,-123.0956281,229.38,3D-V Fix,2.6,22,3.52,3.52,Foster Bio,2018-7-20 23:0:0,7/20/18 23:00
733,19106,19106,HRG 196 K4,K4,41890,43302.29201,43301.95868,38.9996758,-123.0958211,238.27,3D-V Fix,2.4,21,3.52,3.52,Foster Bio,2018-7-21 0:0:0,7/21/18 0:00
734,19107,19107,HRG 196 K4,K4,41890,43302.3334,43302.00007,38.9997394,-123.0958631,248.6,3D-V Fix,1.4,21,3.52,3.52,Foster Bio,2018-7-21 1:0:0,7/21/18 1:00
735,19108,19108,HRG 196 K4,K4,41890,43302.37517,43302.04184,38.9996567,-123.0959014,239.31,3D-V Fix,3.6,20,3.52,3.52,Foster Bio,2018-7-21 2:0:0,7/21/18 2:00
736,19109,19109,HRG 196 K4,K4,41890,43302.41704,43302.0837,38.9996172,-123.0959139,233.6,3D-V Fix,4,19,3.52,3.52,Foster Bio,2018-7-21 3:0:0,7/21/18 3:00
737,19110,19110,HRG 196 K4,K4,41890,43302.45868,43302.12535,38.9996828,-123.0958211,238.9,3D-V Fix,1.2,19,3.52,3.52,Foster Bio,2018-7-21 4:0:0,7/21/18 4:00
738,19111,19111,HRG 196 K4,K4,41890,43302.50015,43302.16682,38.9996186,-123.0958056,238.15,3D-V Fix,2,19,3.52,3.52,Foster Bio,2018-7-21 5:0:0,7/21/18 5:00
739,19112,19112,HRG 196 K4,K4,41890,43302.54183,43302.2085,38.9996711,-123.0958147,238.92,3D-V Fix,2.2,19,3.52,3.52,Foster Bio,2018-7-21 6:0:0,7/21/18 6:00
740,19113,19113,HRG 196 K4,K4,41890,43302.58341,43302.25008,38.9996144,-123.0961086,226.01,3D-V Fix,1.6,18,3.52,3.52,Foster Bio,2018-7-21 7:0:0,7/21/18 7:00
741,19114,19114,HRG 196 K4,K4,41890,43302.62534,43302.292,38.9997511,-123.0962611,226.34,3D-V Fix,3.2,19,3.52,3.52,Foster Bio,2018-7-21 8:0:0,7/21/18 8:00
742,19115,19115,HRG 196 K4,K4,41890,43302.66685,43302.33352,38.9999403,-123.0963775,221.08,3D-V Fix,3,21,3.52,3.52,Foster Bio,2018-7-21 9:0:0,7/21/18 9:00
743,19116,19116,HRG 196 K4,K4,41890,43302.70863,43302.3753,39.0006889,-123.0965108,209,3D-V Fix,2.2,25,3.52,3.52,Foster Bio,2018-7-21 10:0:0,7/21/18 10:00
744,19117,19117,HRG 196 K4,K4,41890,43302.75035,43302.41701,39.0009089,-123.0964597,228.12,3D-V Fix,5.2,28,3.52,3.6,Foster Bio,2018-7-21 11:0:0,7/21/18 11:00
745,19118,19118,HRG 196 K4,K4,41890,43302.79201,43302.45868,39.0007483,-123.0964253,186.59,3D-V Fix,2.6,30,3.52,3.6,Foster Bio,2018-7-21 12:0:0,7/21/18 12:00
746,19119,19119,HRG 196 K4,K4,41890,43302.83354,43302.50021,39.0008206,-123.0971544,186.19,3D-V Fix,2.2,36,3.6,3.6,Foster Bio,2018-7-21 13:0:0,7/21/18 13:00
747,19120,19120,HRG 196 K4,K4,41890,43302.87535,43302.54201,39.0011156,-123.0970603,198.19,3D-V Fix,5.8,35,3.52,3.6,Foster Bio,2018-7-21 14:0:0,7/21/18 14:00
748,19121,19121,HRG 196 K4,K4,41890,43302.91686,43302.58353,39.0010267,-123.0965108,204.03,3D-V Fix,5.6,35,3.6,3.6,Foster Bio,2018-7-21 15:0:0,7/21/18 15:00
749,19122,19122,HRG 196 K4,K4,41890,43302.95859,43302.62525,39.0007886,-123.0964544,196.96,3D-V Fix,2,36,3.52,3.52,Foster Bio,2018-7-21 16:0:0,7/21/18 16:00
750,19123,19123,HRG 196 K4,K4,41890,43303.00035,43302.66701,39.00082,-123.0965056,195.81,3D-V Fix,3,37,3.52,3.6,Foster Bio,2018-7-21 17:0:0,7/21/18 17:00
751,19124,19124,HRG 196 K4,K4,41890,43303.04183,43302.7085,39.0008769,-123.0965664,202.29,3D-V Fix,2.4,34,3.52,3.6,Foster Bio,2018-7-21 18:0:0,7/21/18 18:00
752,19125,19125,HRG 196 K4,K4,41890,43303.08354,43302.75021,39.0003592,-123.0961828,195.43,3D-V Fix,2.4,35,3.52,3.6,Foster Bio,2018-7-21 19:0:0,7/21/18 19:00
753,19126,19126,HRG 196 K4,K4,41890,43303.12535,43302.79201,38.99945,-123.0970994,227.92,3D-V Fix,1.8,31,3.52,3.6,Foster Bio,2018-7-21 20:0:0,7/21/18 20:00
754,19127,19127,HRG 196 K4,K4,41890,43303.16682,43302.83348,38.9993567,-123.0970414,215.3,3D-V Fix,2,28,3.52,3.6,Foster Bio,2018-7-21 21:0:0,7/21/18 21:00
755,19128,19128,HRG 196 K4,K4,41890,43303.2084,43302.87507,38.9995894,-123.0972528,202.44,3D-V Fix,3.8,26,3.52,3.6,Foster Bio,2018-7-21 22:0:0,7/21/18 22:00
756,19129,19129,HRG 196 K4,K4,41890,43303.25035,43302.91701,38.9993894,-123.0972592,218.73,3D-V Fix,1.8,25,3.52,3.52,Foster Bio,2018-7-21 23:0:0,7/21/18 23:00
757,19130,19130,HRG 196 K4,K4,41890,43303.29181,43302.95847,38.9990739,-123.0972025,200.04,3D-V Fix,3,23,3.52,3.52,Foster Bio,2018-7-22 0:0:0,7/22/18 0:00
758,19131,19131,HRG 196 K4,K4,41890,43303.33365,43303.00031,38.9988653,-123.0969547,204.79,3D-V Fix,1.8,22,3.52,3.52,Foster Bio,2018-7-22 1:0:0,7/22/18 1:00
759,19132,19132,HRG 196 K4,K4,41890,43303.37515,43303.04182,38.9986322,-123.0962686,239.94,3D-V Fix,3.4,20,3.52,3.52,Foster Bio,2018-7-22 2:0:0,7/22/18 2:00
760,19133,19133,HRG 196 K4,K4,41890,43303.41682,43303.08348,38.9985994,-123.0962622,238.07,3D-V Fix,2.8,20,3.52,3.52,Foster Bio,2018-7-22 3:0:0,7/22/18 3:00
761,19134,19134,HRG 196 K4,K4,41890,43303.45855,43303.12522,38.9986111,-123.0962686,238.05,3D-V Fix,1.2,20,3.52,3.52,Foster Bio,2018-7-22 4:0:0,7/22/18 4:00
762,19135,19135,HRG 196 K4,K4,41890,43303.50014,43303.16681,38.9986564,-123.0962053,217.55,3D-V Fix,2.2,19,3.52,3.52,Foster Bio,2018-7-22 5:0:0,7/22/18 5:00
763,19136,19136,HRG 196 K4,K4,41890,43303.54179,43303.20846,38.9986236,-123.0962861,222.02,3D-V Fix,4,19,3.52,3.52,Foster Bio,2018-7-22 6:0:0,7/22/18 6:00
764,19137,19137,HRG 196 K4,K4,41890,43303.58368,43303.25035,38.9986194,-123.0961786,235.33,3D-V Fix,1.4,18,3.52,3.52,Foster Bio,2018-7-22 7:0:0,7/22/18 7:00
765,19138,19138,HRG 196 K4,K4,41890,43303.62519,43303.29185,38.9987431,-123.0961767,227.89,3D-V Fix,2.4,20,3.52,3.52,Foster Bio,2018-7-22 8:0:0,7/22/18 8:00
766,19139,19139,HRG 196 K4,K4,41890,43303.66682,43303.33348,38.9997656,-123.0972081,221.19,3D-V Fix,3.8,21,3.52,3.52,Foster Bio,2018-7-22 9:0:0,7/22/18 9:00
767,19140,19140,HRG 196 K4,K4,41890,43303.70868,43303.37535,39.0007783,-123.0973508,193.58,3D-V Fix,2.4,23,3.52,3.52,Foster Bio,2018-7-22 10:0:0,7/22/18 10:00
768,19141,19141,HRG 196 K4,K4,41890,43303.75016,43303.41683,39.0008875,-123.0973114,191.31,3D-V Fix,4.2,28,3.52,3.6,Foster Bio,2018-7-22 11:0:0,7/22/18 11:00
769,19142,19142,HRG 196 K4,K4,41890,43303.79201,43303.45868,39.0008214,-123.0965253,201.98,3D-V Fix,2,30,3.52,3.6,Foster Bio,2018-7-22 12:0:0,7/22/18 12:00
770,19143,19143,HRG 196 K4,K4,41890,43303.83346,43303.50013,39.0007964,-123.0964739,199.06,3D-V Fix,1.8,33,3.6,3.52,Foster Bio,2018-7-22 13:0:0,7/22/18 13:00
771,19144,19144,HRG 196 K4,K4,41890,43303.87535,43303.54201,39.0007561,-123.0964942,206.14,3D-V Fix,2.4,35,3.52,3.6,Foster Bio,2018-7-22 14:0:0,7/22/18 14:00
772,19145,19145,HRG 196 K4,K4,41890,43303.91679,43303.58346,39.0009089,-123.0959275,220.17,3D-V Fix,2.6,37,3.6,3.6,Foster Bio,2018-7-22 15:0:0,7/22/18 15:00
773,19146,19146,HRG 196 K4,K4,41890,43303.95868,43303.62535,39.0008103,-123.0960178,219.4,3D-V Fix,1.8,37,3.52,3.6,Foster Bio,2018-7-22 16:0:0,7/22/18 16:00
774,19147,19147,HRG 196 K4,K4,41890,43304.00016,43303.66683,39.0006861,-123.0959669,247.55,3D-V Fix,3.8,37,3.6,3.6,Foster Bio,2018-7-22 17:0:0,7/22/18 17:00
775,19148,19148,HRG 196 K4,K4,41890,43304.04179,43303.70846,39.0008717,-123.0962881,204.62,3D-V Fix,4,35,3.6,3.6,Foster Bio,2018-7-22 18:0:0,7/22/18 18:00
776,19149,19149,HRG 196 K4,K4,41890,43304.08368,43303.75035,39.0001742,-123.0982225,181.08,3D-V Fix,1.4,34,3.52,3.52,Foster Bio,2018-7-22 19:0:0,7/22/18 19:00
777,19150,19150,HRG 196 K4,K4,41890,43304.12514,43303.79181,39.0000283,-123.0968578,196.31,3D-V Fix,3,32,3.6,3.6,Foster Bio,2018-7-22 20:0:0,7/22/18 20:00
778,19151,19151,HRG 196 K4,K4,41890,43304.16681,43303.83347,38.9996794,-123.0978858,201.23,3D-V Fix,3,27,3.52,3.6,Foster Bio,2018-7-22 21:0:0,7/22/18 21:00
779,19152,19152,HRG 196 K4,K4,41890,43304.20867,43303.87534,38.9993031,-123.0968094,228.97,3D-V Fix,1.8,26,3.52,3.6,Foster Bio,2018-7-22 22:0:0,7/22/18 22:00
780,19153,19153,HRG 196 K4,K4,41890,43304.25017,43303.91684,38.999365,-123.0968086,225.26,3D-V Fix,2,25,3.52,3.6,Foster Bio,2018-7-22 23:0:0,7/22/18 23:00
781,19154,19154,HRG 196 K4,K4,41890,43304.2919,43303.95856,38.9990908,-123.0962833,200.87,3D-V Fix,3.2,24,3.52,3.52,Foster Bio,2018-7-23 0:0:0,7/23/18 0:00
782,19155,19155,HRG 196 K4,K4,41890,43304.33348,43304.00015,38.9986922,-123.0966661,217.4,3D-V Fix,3.4,22,3.52,3.52,Foster Bio,2018-7-23 1:0:0,7/23/18 1:00
783,19156,19156,HRG 196 K4,K4,41890,43304.37534,43304.042,38.9986186,-123.0962689,243.37,3D-V Fix,2.8,22,3.52,3.52,Foster Bio,2018-7-23 2:0:0,7/23/18 2:00
784,19157,19157,HRG 196 K4,K4,41890,43304.41678,43304.08345,38.9986147,-123.0962139,235.95,3D-V Fix,2,22,3.52,3.52,Foster Bio,2018-7-23 3:0:0,7/23/18 3:00
785,19158,19158,HRG 196 K4,K4,41890,43304.45855,43304.12522,38.9984978,-123.0961242,226.59,3D-V Fix,1.6,21,3.52,3.52,Foster Bio,2018-7-23 4:0:0,7/23/18 4:00
786,19159,19159,HRG 196 K4,K4,41890,43304.50022,43304.16689,38.9986244,-123.0964108,221.94,3D-V Fix,2.8,20,3.52,3.52,Foster Bio,2018-7-23 5:0:0,7/23/18 5:00
787,19160,19160,HRG 196 K4,K4,41890,43304.54201,43304.20868,38.9986369,-123.0962067,229.74,3D-V Fix,1.6,20,3.52,3.52,Foster Bio,2018-7-23 6:0:0,7/23/18 6:00
788,19161,19161,HRG 196 K4,K4,41890,43304.58347,43304.25014,38.9986453,-123.0962036,233.35,3D-V Fix,1.4,20,3.52,3.52,Foster Bio,2018-7-23 7:0:0,7/23/18 7:00
789,19162,19162,HRG 196 K4,K4,41890,43304.62514,43304.29181,38.9985278,-123.0965178,225.63,3D-V Fix,2.6,19,3.52,3.52,Foster Bio,2018-7-23 8:0:0,7/23/18 8:00
790,19163,19163,HRG 196 K4,K4,41890,43304.66701,43304.33368,38.9987217,-123.0966778,208.6,3D-V Fix,1.8,21,3.52,3.52,Foster Bio,2018-7-23 9:0:0,7/23/18 9:00
791,19164,19164,HRG 196 K4,K4,41890,43304.70869,43304.37536,38.9996681,-123.0974586,115.4,3D-V Fix,4.4,26,3.52,3.52,Foster Bio,2018-7-23 10:0:0,7/23/18 10:00
792,19165,19165,HRG 196 K4,K4,41890,43304.75069,43304.41736,38.9994158,-123.0969717,227.84,3D-V Fix,5.6,28,3.52,3.6,Foster Bio,2018-7-23 11:0:0,7/23/18 11:00
793,19166,19166,HRG 196 K4,K4,41890,43304.79225,43304.45891,39.0007503,-123.0956311,221.25,3D-V Fix,2,33,3.52,3.6,Foster Bio,2018-7-23 12:0:0,7/23/18 12:00
794,19167,19167,HRG 196 K4,K4,41890,43304.83368,43304.50035,39.0007972,-123.0964706,197.36,3D-V Fix,1.6,35,3.52,3.6,Foster Bio,2018-7-23 13:0:0,7/23/18 13:00
795,19168,19168,HRG 196 K4,K4,41890,43304.87522,43304.54189,39.0008144,-123.0965253,201.35,3D-V Fix,2.6,37,3.6,3.6,Foster Bio,2018-7-23 14:0:0,7/23/18 14:00
796,19169,19169,HRG 196 K4,K4,41890,43304.91696,43304.58362,39.0007889,-123.0965606,200.08,3D-V Fix,1.6,39,3.52,3.6,Foster Bio,2018-7-23 15:0:0,7/23/18 15:00
797,19170,19170,HRG 196 K4,K4,41890,43304.9591,43304.62576,39.0001578,-123.0974103,191.26,3D-V Fix,2,40,3.52,3.6,Foster Bio,2018-7-23 16:1:0,7/23/18 16:01
798,19171,19171,HRG 196 K4,K4,41890,43305.00035,43304.66701,38.9999781,-123.0973744,204.77,3D-V Fix,2.2,38,3.52,3.6,Foster Bio,2018-7-23 17:0:0,7/23/18 17:00
799,19172,19172,HRG 196 K4,K4,41890,43305.04186,43304.70853,38.9997461,-123.0973592,188.92,3D-V Fix,1.6,35,3.6,3.6,Foster Bio,2018-7-23 18:0:0,7/23/18 18:00
800,19173,19173,HRG 196 K4,K4,41890,43305.08348,43304.75015,38.9997875,-123.0973439,202.3,3D-V Fix,2.2,35,3.6,3.6,Foster Bio,2018-7-23 19:0:0,7/23/18 19:00
801,19174,19174,HRG 196 K4,K4,41890,43305.12552,43304.79219,38.9998472,-123.0973575,214.78,3D-V Fix,2,33,3.52,3.6,Foster Bio,2018-7-23 20:0:0,7/23/18 20:00
802,19175,19175,HRG 196 K4,K4,41890,43305.16676,43304.83343,38.9987922,-123.0973564,176.69,3D-V Fix,2.8,28,3.52,3.6,Foster Bio,2018-7-23 21:0:0,7/23/18 21:00
803,19176,19176,HRG 196 K4,K4,41890,43305.20868,43304.87535,38.9985092,-123.0976536,180.53,3D-V Fix,2.4,26,3.52,3.6,Foster Bio,2018-7-23 22:0:0,7/23/18 22:00
804,19177,19177,HRG 196 K4,K4,41890,43305.25023,43304.9169,38.9990019,-123.0966661,209.9,3D-V Fix,3.2,26,3.52,3.52,Foster Bio,2018-7-23 23:0:0,7/23/18 23:00
805,19178,19178,HRG 196 K4,K4,41890,43305.29201,43304.95868,38.9994072,-123.0972044,217.88,3D-V Fix,2.2,25,3.52,3.52,Foster Bio,2018-7-24 0:0:0,7/24/18 0:00
806,19179,19179,HRG 196 K4,K4,41890,43305.33346,43305.00013,38.9994233,-123.0971939,209.34,3D-V Fix,1.6,24,3.52,3.52,Foster Bio,2018-7-24 1:0:0,7/24/18 1:00
807,19180,19180,HRG 196 K4,K4,41890,43305.37512,43305.04178,38.9991147,-123.0963083,229.38,3D-V Fix,5.2,22,3.52,3.52,Foster Bio,2018-7-24 2:0:0,7/24/18 2:00
808,19181,19181,HRG 196 K4,K4,41890,43305.41697,43305.08363,38.9990742,-123.0965272,204.77,3D-V Fix,2.6,21,3.52,3.52,Foster Bio,2018-7-24 3:0:0,7/24/18 3:00
809,19182,19182,HRG 196 K4,K4,41890,43305.45858,43305.12524,38.9993522,-123.0967786,212.72,3D-V Fix,3,21,3.52,3.52,Foster Bio,2018-7-24 4:0:0,7/24/18 4:00
810,19183,19183,HRG 196 K4,K4,41890,43305.50043,43305.16709,38.9992997,-123.0967731,218.34,3D-V Fix,1.8,20,3.52,3.52,Foster Bio,2018-7-24 5:0:0,7/24/18 5:00
811,19184,19184,HRG 196 K4,K4,41890,43305.54177,43305.20844,38.9993606,-123.0967756,216.33,3D-V Fix,2.4,20,3.52,3.52,Foster Bio,2018-7-24 6:0:0,7/24/18 6:00
812,19185,19185,HRG 196 K4,K4,41890,43305.58368,43305.25035,38.9994178,-123.0967539,227.56,3D-V Fix,3.6,19,3.52,3.52,Foster Bio,2018-7-24 7:0:0,7/24/18 7:00
813,19186,19186,HRG 196 K4,K4,41890,43305.62521,43305.29188,38.9993594,-123.0961797,245.1,3D-V Fix,3.2,19,3.52,3.52,Foster Bio,2018-7-24 8:0:0,7/24/18 8:00
814,19187,19187,HRG 196 K4,K4,41890,43305.66681,43305.33347,38.9995369,-123.0962217,230.31,3D-V Fix,4,22,3.52,3.52,Foster Bio,2018-7-24 9:0:0,7/24/18 9:00
815,19188,19188,HRG 196 K4,K4,41890,43305.70921,43305.37588,38.9998783,-123.0963556,221.61,3D-V Fix,2.6,25,3.52,3.52,Foster Bio,2018-7-24 10:1:0,7/24/18 10:01
816,19189,19189,HRG 196 K4,K4,41890,43305.75024,43305.41691,39.0009833,-123.0973939,225.87,3D-V Fix,4.2,30,3.6,3.6,Foster Bio,2018-7-24 11:0:0,7/24/18 11:00
817,19190,19190,HRG 196 K4,K4,41890,43305.79222,43305.45889,39.0008067,-123.0965058,199.24,3D-V Fix,2,35,3.52,3.6,Foster Bio,2018-7-24 12:0:0,7/24/18 12:00
818,19191,19191,HRG 196 K4,K4,41890,43305.83354,43305.50021,39.0008006,-123.0965025,196.9,3D-V Fix,1.8,37,3.6,3.6,Foster Bio,2018-7-24 13:0:0,7/24/18 13:00
819,19192,19192,HRG 196 K4,K4,41890,43305.87535,43305.54201,39.0007044,-123.096595,219.58,3D-V Fix,2.4,39,3.6,3.6,Foster Bio,2018-7-24 14:0:0,7/24/18 14:00
820,19193,19193,HRG 196 K4,K4,41890,43305.91721,43305.58388,39.0009992,-123.0964242,199.86,3D-V Fix,1.6,40,3.52,3.6,Foster Bio,2018-7-24 15:0:0,7/24/18 15:00
821,19194,19194,HRG 196 K4,K4,41890,43305.95858,43305.62524,39.0013842,-123.0960164,221.75,3D-V Fix,2.4,40,3.6,3.52,Foster Bio,2018-7-24 16:0:0,7/24/18 16:00
822,19195,19195,HRG 196 K4,K4,41890,43306.00056,43305.66722,39.0013361,-123.0960278,201.35,3D-V Fix,2.8,38,3.52,3.6,Foster Bio,2018-7-24 17:0:0,7/24/18 17:00
823,19196,19196,HRG 196 K4,K4,41890,43306.04176,43305.70843,39.0010458,-123.0970083,217.3,3D-V Fix,1.6,37,3.6,3.6,Foster Bio,2018-7-24 18:0:0,7/24/18 18:00
824,19197,19197,HRG 196 K4,K4,41890,43306.08368,43305.75035,39.0004883,-123.0973686,185.68,3D-V Fix,1.8,37,3.52,3.6,Foster Bio,2018-7-24 19:0:0,7/24/18 19:00
825,19198,19198,HRG 196 K4,K4,41890,43306.12524,43305.79191,39.0000994,-123.0979033,186.53,3D-V Fix,3.6,31,3.6,3.6,Foster Bio,2018-7-24 20:0:0,7/24/18 20:00
826,19199,19199,HRG 196 K4,K4,41890,43306.16715,43305.83382,39.0002167,-123.0967022,192.73,3D-V Fix,2.6,28,3.52,3.6,Foster Bio,2018-7-24 21:0:0,7/24/18 21:00
827,19200,19200,HRG 196 K4,K4,41890,43306.20889,43305.87556,39.0004575,-123.0964583,208.96,3D-V Fix,2.2,26,3.52,3.52,Foster Bio,2018-7-24 22:0:0,7/24/18 22:00
828,19201,19201,HRG 196 K4,K4,41890,43306.25009,43305.91676,38.9998725,-123.0960997,222.44,3D-V Fix,2.6,25,3.52,3.52,Foster Bio,2018-7-24 23:0:0,7/24/18 23:00
829,19202,19202,HRG 196 K4,K4,41890,43306.29178,43305.95845,38.9999781,-123.0973972,207.95,3D-V Fix,3.2,24,3.52,3.52,Foster Bio,2018-7-25 0:0:0,7/25/18 0:00
830,19203,19203,HRG 196 K4,K4,41890,43306.33396,43306.00063,38.9996564,-123.0975114,199.61,3D-V Fix,1.8,22,3.52,3.52,Foster Bio,2018-7-25 1:0:0,7/25/18 1:00
831,19204,19204,HRG 196 K4,K4,41890,43306.37524,43306.04191,38.9994519,-123.0968589,224.45,3D-V Fix,3.8,22,3.52,3.52,Foster Bio,2018-7-25 2:0:0,7/25/18 2:00
832,19205,19205,HRG 196 K4,K4,41890,43306.41689,43306.08355,38.9994331,-123.0962867,233.41,3D-V Fix,1.8,21,3.52,3.52,Foster Bio,2018-7-25 3:0:0,7/25/18 3:00
833,19206,19206,HRG 196 K4,K4,41890,43306.45867,43306.12534,38.9995003,-123.0964172,228.95,3D-V Fix,1.6,20,3.52,3.52,Foster Bio,2018-7-25 4:0:0,7/25/18 4:00
834,19207,19207,HRG 196 K4,K4,41890,43306.5002,43306.16686,38.9995111,-123.0965094,225.89,3D-V Fix,1.8,19,3.52,3.52,Foster Bio,2018-7-25 5:0:0,7/25/18 5:00
835,19208,19208,HRG 196 K4,K4,41890,43306.54179,43306.20846,38.9994383,-123.0963083,223.15,3D-V Fix,2,18,3.52,3.52,Foster Bio,2018-7-25 6:0:0,7/25/18 6:00
836,19209,19209,HRG 196 K4,K4,41890,43306.58367,43306.25034,38.9993672,-123.0963153,224.96,3D-V Fix,1.8,20,3.52,3.52,Foster Bio,2018-7-25 7:0:0,7/25/18 7:00
837,19210,19210,HRG 196 K4,K4,41890,43306.62519,43306.29185,38.9995061,-123.0957756,251.99,3D-V Fix,4.2,19,3.52,3.52,Foster Bio,2018-7-25 8:0:0,7/25/18 8:00
838,19211,19211,HRG 196 K4,K4,41890,43306.66696,43306.33362,38.9995239,-123.0955058,243.19,3D-V Fix,1.4,22,3.52,3.52,Foster Bio,2018-7-25 9:0:0,7/25/18 9:00
839,19212,19212,HRG 196 K4,K4,41890,43306.70853,43306.3752,38.9997372,-123.095575,250.51,3D-V Fix,1.8,27,3.52,3.52,Foster Bio,2018-7-25 10:0:0,7/25/18 10:00
840,19213,19213,HRG 196 K4,K4,41890,43306.75013,43306.41679,39.0007103,-123.0956058,221.96,3D-V Fix,4,31,3.52,3.6,Foster Bio,2018-7-25 11:0:0,7/25/18 11:00
841,19214,19214,HRG 196 K4,K4,41890,43306.79222,43306.45889,39.0007831,-123.0964706,196.1,3D-V Fix,2,35,3.52,3.6,Foster Bio,2018-7-25 12:0:0,7/25/18 12:00
842,19215,19215,HRG 196 K4,K4,41890,43306.83348,43306.50015,39.0009439,-123.0964664,199.49,3D-V Fix,1.8,38,3.6,3.6,Foster Bio,2018-7-25 13:0:0,7/25/18 13:00
843,19216,19216,HRG 196 K4,K4,41890,43306.87535,43306.54201,39.0000772,-123.09756,210.25,3D-V Fix,2.4,40,3.6,3.6,Foster Bio,2018-7-25 14:0:0,7/25/18 14:00
844,19217,19217,HRG 196 K4,K4,41890,43306.91764,43306.58431,39.0004144,-123.0969525,214.86,3D-V Fix,3.2,42,3.52,3.6,Foster Bio,2018-7-25 15:1:0,7/25/18 15:01
